"record_name";"path";"skey";"ikey";"gui_layout";"contents";"timestamp";"type";"version"
"mcel_node";"[]";"{[],undefined}";"{[],undefined,undefined}";"vertical";"undefined";"0";"page";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",undefined}";"vertical";"undefined";"1268820177";"page";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""light_class_princ_ep""}";"vertical";"{mcel_page,[],[],[{pcdata,""Info conso NRJ Mobile""},br,{pcdata,""Votre credit est epuise.""},br,{pcdata,""Rechargez votre ligne au 675300.""},br,{pcdata,""Numero valide jsq ""},{mcel_include,""valide"",{mcel_target,""valide"",alias,include}},{pcdata,"" inclus.""},br,{pcdata,[]},br,{pcdata,[]},{mcel_include,""Suite"",{mcel_target,""class_proposer_lien_suite_niv2"",alias,include}},{pcdata,[]}],{mcel_target,undefined,undefined,form_action},[{ismenu,""false""},{menutext,""notext""},[],{backtext,""notext""},[],[],{volatile,""false""},[],{count,""true""}],[]}";"1268820177";"page";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""class_proposer_lien_suite_niv2""}";"vertical";"{mcel_plugin,{svc_of_plugins,proposer_lien_si_active,6},[nrj_prepaid,cpte_all_nrj_prepaid,""Suite"",{mcel_target,""light_class_nrj_homepage_suite_niv_2"",node,page},nobr],[{ismenu,""false""},[],[],{volatile,""false""}],[],[]}";"1268820102";"include";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""light_dj_princ_ep""}";"vertical";"{mcel_page,[],[],[{pcdata,""Info conso NRJ Mobile""},br,{pcdata,""Votre credit est epuise.""},br,{pcdata,""Rechargez votre ligne au 675300.""},br,{pcdata,""Numero valide jsq ""},{mcel_include,""valide"",{mcel_target,""valide"",alias,include}},{pcdata,"" inclus.""},br,{pcdata,[]},br,{pcdata,[]},{mcel_include,""Suite"",{mcel_target,""proposer_lien_suite_niv2"",alias,include}},{pcdata,[]}],{mcel_target,undefined,undefined,form_action},[{ismenu,""false""},{menutext,""notext""},[],{backtext,""notext""},[],[],{volatile,""false""},[],{count,""true""}],[]}";"1268820102";"page";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""proposer_lien_suite_niv2""}";"vertical";"{mcel_plugin,{svc_of_plugins,proposer_lien_si_active,6},[nrj_prepaid,cpte_all_nrj_prepaid,""Suite"",{mcel_target,""nrj_homepage_suite_niv_2"",node,page},nobr],[{ismenu,""false""},[],[],{volatile,""false""}],[],[]}";"1268820102";"include";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""clas_princ_ep""}";"vertical";"{mcel_page,[],[],[{pcdata,""Bienvenue dans votre info conso""},br,{pcdata,""Votre credit est epuise.""},br,{pcdata,""Rechargez en appelant le 675300.""},br,{pcdata,""Numero est valide jsq ""},{mcel_include,""valide"",{mcel_target,""valide"",alias,include}},{pcdata,"" inclus. ""},br,{pcdata,[]},{mcel_include,""Suite"",{mcel_target,""class_proposer_lien_suite_niv1"",alias,include}},{pcdata,[]},br,{mcel_hlink,""9"",[{pcdata,""Menu""}],{mcel_target,""menu9"",alias,page}}],{mcel_target,undefined,undefined,form_action},[{ismenu,""false""},{menutext,""notext""},[],{backtext,""notext""},[],[],{volatile,""false""},[],{count,""true""}],[]}";"1268820102";"page";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""class_proposer_lien_suite_niv1""}";"vertical";"{mcel_plugin,{svc_of_plugins,proposer_lien_si_active,6},[nrj_prepaid,cpte_all_nrj_prepaid,""Suite"",{mcel_target,""class_nrj_homepage_suite_niv1"",node,page},nobr],[{ismenu,""false""},[],[],{volatile,""false""}],[],[]}";"1268820102";"include";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""princ_actif""}";"vertical";"{mcel_page,[],[],[{pcdata,""Bienvenue dans votre info conso""},br,{pcdata,""Formule Double Jeu : ""},{mcel_include,""cpte princ"",{mcel_target,""cpte_princ"",node,include}},{pcdata,""EUR soit ""},{mcel_include,""min sec"",{mcel_target,""princ_min_sec"",node,include}},{pcdata,"" de com.nat. + SMS illimites jsq ""},{mcel_include,""end credit"",{mcel_target,""end_credit"",node,include}},{pcdata,"" inclus.""},br,{pcdata,""Numero valide jsq ""},{mcel_include,""valide"",{mcel_target,""valide"",node,include}},{pcdata,"" inclus.""},br,{pcdata,[]},br,{pcdata,[]},{mcel_include,""Suite"",{mcel_target,""proposer_lien_suite_niv1"",node,include}},{pcdata,[]},br,{mcel_hlink,""9"",[{pcdata,""Menu""}],{mcel_target,""menu9"",node,page}}],{mcel_target,undefined,undefined,form_action},[{ismenu,""false""},{menutext,""notext""},[],{backtext,""notext""},[],[],{volatile,""false""},[],{count,""true""}],[]}";"1268820102";"page";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""light_class_nrj_homepage_suite_niv_2""}";"vertical";"{mcel_page,[],[],[{pcdata,[]},{mcel_include,""RECH_DATA"",{mcel_target,""proposer_lien_rech_data"",alias,include}},{pcdata,[]},{mcel_include,""RECH_SMS_MMS"",{mcel_target,""light_class_proposer_lien_rech_mms"",node,include}},{pcdata,[]},{mcel_include,""EUROPE"",{mcel_target,""proposer_lien_rech_europe"",alias,include}},{pcdata,[]},{mcel_include,""MAGHREB"",{mcel_target,""proposer_lien_rech_maghreb"",alias,include}},{pcdata,[]},{mcel_include,""AFRIQUE"",{mcel_target,""proposer_lien_rech_afrique"",alias,include}},{pcdata,[]},br,{mcel_hlink,""0"",[{pcdata,""Retour""}],{mcel_target,""home_light"",alias,page}}],{mcel_target,undefined,undefined,form_action},[{ismenu,""false""},{menutext,""notext""},[],{backtext,""notext""},[],[],{volatile,""false""},[],{count,""true""}],[]}";"1268820102";"page";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""proposer_lien_rech_afrique""}";"vertical";"{mcel_plugin,{svc_of_mvno,proposer_lien,5},[nrj_prepaid,cpte_nrj_afrique,""Recharge Afrique"",{mcel_target,""rech_afrique"",node,page}],[{ismenu,""false""},[],[],{volatile,""false""}],[],[]}";"1268820102";"include";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""proposer_lien_rech_europe""}";"vertical";"{mcel_plugin,{svc_of_mvno,proposer_lien,5},[nrj_prepaid,cpte_nrj_europe,""Recharge Europe"",{mcel_target,""rech_europe"",node,page}],[{ismenu,""false""},[],[],{volatile,""false""}],[],[]}";"1268820102";"include";"4"
"mcel_node";"[""acceptance"",""neptune"",""prepaid""]";"{[""acceptance"",""neptune"",""prepaid""],""Home_page""}";"{[""acceptance"",""neptune"",""prepaid""],""Home_page"",""proposer_lien_rech_data""}";"vertical";"{mcel_plugin,{svc_of_mvno,proposer_lien,5},[nrj_prepaid,cpte_forf_nrj_data,""Recharge surf"",{mcel_target,""rech_data"",node,page}],[{ismenu,""false""},[],[],{volatile,""false""}],[],[]}";"1268820102";"include";"4"
